run_id,target_line,run_number,depth_max,xdepth_max,mul_total,relin_total,mod_switch_total,he_add_total,rotate_total,rotation_keys,relin_keys,execution_time_ms,noise,llm_benchmark_compile_time_ms
399,133,3,9,3,5,5,5,5,5,1,1,287.361,42,13544.8
400,134,1,7,2,9,9,9,9,9,0,1,287.521,41,292.647
401,134,2,7,2,9,9,9,9,9,0,1,287.384,41,299.144
402,134,3,7,2,9,9,9,9,9,0,1,286.823,42,307.535
403,135,1,3,1,1,1,1,1,1,1,1,288.225,41,155.905
404,135,2,3,1,1,1,1,1,1,1,1,286.968,42,158.25
405,135,3,3,1,1,1,1,1,1,1,1,286.946,42,159.67
406,136,1,3,1,4,4,4,4,4,0,1,290.865,41,158.188
407,136,2,3,1,4,4,4,4,4,0,1,289.247,42,160.056
408,136,3,3,1,4,4,4,4,4,0,1,287.984,42,163.472
409,137,1,4,1,7,7,7,7,7,0,1,286.841,41,171.041
410,137,2,4,1,7,7,7,7,7,0,1,287.071,41,163.893
411,137,3,4,1,7,7,7,7,7,0,1,286.865,42,164.168
412,138,1,4,1,5,5,5,5,5,0,1,291.228,42,264.171
413,138,2,4,1,5,5,5,5,5,0,1,289.16,42,267.326
414,138,3,4,1,5,5,5,5,5,0,1,287.438,42,267.508
415,139,1,9,4,9,9,9,9,9,0,1,289.051,41,1803.92
416,139,2,9,4,9,9,9,9,9,0,1,291.772,42,1785.96
417,139,3,9,4,9,9,9,9,9,0,1,287.438,42,1816.25
418,140,1,4,2,3,3,3,3,3,0,1,291.738,42,347.094
419,140,2,4,2,3,3,3,3,3,0,1,287.739,42,359.943
420,140,3,4,2,3,3,3,3,3,0,1,287.062,42,399.466
421,141,1,5,1,7,7,7,7,7,0,1,287.098,42,242.327
422,141,2,5,1,7,7,7,7,7,0,1,287.598,42,240.941
423,141,3,5,1,7,7,7,7,7,0,1,287.35,41,243.05
424,142,1,8,3,9,9,9,9,9,0,1,286.969,42,509.167
425,142,2,8,3,9,9,9,9,9,0,1,287.114,42,508.26
426,142,3,8,3,9,9,9,9,9,0,1,292.301,41,504.693
427,143,1,6,2,4,4,4,4,4,1,1,289.401,42,160.059
428,143,2,6,2,4,4,4,4,4,1,1,287.521,41,162.579
429,143,3,6,2,4,4,4,4,4,1,1,287.079,42,157.834
430,144,1,6,2,8,8,8,8,8,0,1,287.146,42,184.965
431,144,2,6,2,8,8,8,8,8,0,1,286.649,42,196.366
432,144,3,6,2,8,8,8,8,8,0,1,289.495,42,183.243
433,145,1,6,2,3,3,3,3,3,2,1,287.322,42,164.976
434,145,2,6,2,3,3,3,3,3,2,1,287.226,42,156.333
435,145,3,6,2,3,3,3,3,3,2,1,287.456,41,155.831
436,146,1,6,1,24,24,24,24,24,0,1,286.896,41,164.977
437,146,2,6,1,24,24,24,24,24,0,1,287.904,42,157.129
438,146,3,6,1,24,24,24,24,24,0,1,289.267,41,156.131
439,147,1,4,1,3,3,3,3,3,1,1,290.182,42,199.826
440,147,2,4,1,3,3,3,3,3,1,1,287.195,41,196.996
441,147,3,4,1,3,3,3,3,3,1,1,287.129,42,197.851
442,148,1,7,3,3,3,3,3,3,1,1,286.962,42,1979.85
443,148,2,7,3,3,3,3,3,3,1,1,289.5,42,2013.69
444,148,3,7,3,3,3,3,3,3,1,1,291.054,42,1967.44
445,149,1,3,1,2,2,2,2,2,0,1,289.421,42,174.639
446,149,2,3,1,2,2,2,2,2,0,1,287.306,42,161.399
447,149,3,3,1,2,2,2,2,2,0,1,287.653,41,157.666
448,150,1,8,3,7,7,7,7,7,2,1,286.841,42,178.29
449,150,2,8,3,7,7,7,7,7,2,1,287.157,42,182.055
450,150,3,8,3,7,7,7,7,7,2,1,287.165,41,180.139
451,151,1,5,2,4,4,4,4,4,1,1,287.631,42,570.456
452,151,2,5,2,4,4,4,4,4,1,1,287.17,42,579.95
453,151,3,5,2,4,4,4,4,4,1,1,287.482,42,582.812
454,152,1,5,2,3,3,3,3,3,1,1,287.236,42,150.339
455,152,2,5,2,3,3,3,3,3,1,1,287.157,42,148.62
456,152,3,5,2,3,3,3,3,3,1,1,287.243,42,145.265
457,153,1,8,3,18,18,18,18,18,0,1,287.491,42,2539.15
458,153,2,8,3,18,18,18,18,18,0,1,287.515,41,2493.01
459,153,3,8,3,18,18,18,18,18,0,1,287.389,42,2497.63
460,154,1,8,3,14,14,14,14,14,0,1,287.436,41,6368.68
461,154,2,8,3,14,14,14,14,14,0,1,287.582,42,6335.9
462,154,3,8,3,14,14,14,14,14,0,1,287.428,42,6371.5
463,155,1,7,2,7,7,7,7,7,1,1,287.614,42,166.567
464,155,2,7,2,7,7,7,7,7,1,1,287.738,42,164.105
465,155,3,7,2,7,7,7,7,7,1,1,287.19,42,165.913
466,156,1,6,2,5,5,5,5,5,1,1,291.334,41,157.966
467,156,2,6,2,5,5,5,5,5,1,1,289.51,42,158.69
468,156,3,6,2,5,5,5,5,5,1,1,287.206,42,159.433
469,157,1,6,2,7,7,7,7,7,0,1,288.454,42,357.223
470,157,2,6,2,7,7,7,7,7,0,1,287.265,42,336.769
471,157,3,6,2,7,7,7,7,7,0,1,287.001,41,334.491
472,158,1,7,3,4,4,4,4,4,1,1,287.261,42,296.521
473,158,2,7,3,4,4,4,4,4,1,1,287.151,42,293.114
474,158,3,7,3,4,4,4,4,4,1,1,287.315,42,298.442
475,159,1,6,1,6,6,6,6,6,1,1,287.286,42,462.517
476,159,2,6,1,6,6,6,6,6,1,1,287.517,41,467.414
477,159,3,6,1,6,6,6,6,6,1,1,287.279,42,458.459
478,160,1,5,2,4,4,4,4,4,1,1,287.932,42,147.78
479,160,2,5,2,4,4,4,4,4,1,1,287.012,42,146.786
480,160,3,5,2,4,4,4,4,4,1,1,287.388,42,146.408
481,161,1,5,2,2,2,2,2,2,1,1,287.789,41,144.143
482,161,2,5,2,2,2,2,2,2,1,1,287.76,42,147.638
483,161,3,5,2,2,2,2,2,2,1,1,287.21,41,151.279
484,162,1,5,3,4,4,4,4,4,0,1,287.144,42,210.9
485,162,2,5,3,4,4,4,4,4,0,1,287.082,42,193.414
486,162,3,5,3,4,4,4,4,4,0,1,287.137,42,190.176
487,163,1,4,1,3,3,3,3,3,1,1,288.436,42,139.15
488,163,2,4,1,3,3,3,3,3,1,1,287.184,42,143.914
489,163,3,4,1,3,3,3,3,3,1,1,288.09,41,144.187
490,164,1,3,1,3,3,3,3,3,0,1,287.591,41,142.563
491,164,2,3,1,3,3,3,3,3,0,1,287.007,42,144.848
492,164,3,3,1,3,3,3,3,3,0,1,287.681,42,144.063
493,165,1,3,1,3,3,3,3,3,0,1,286.719,42,154.07
494,165,2,3,1,3,3,3,3,3,0,1,287.539,41,155.753
495,165,3,3,1,3,3,3,3,3,0,1,287.287,42,153.518
496,166,1,6,2,5,5,5,5,5,1,1,287.495,42,1895.1
497,166,2,6,2,5,5,5,5,5,1,1,287.412,42,1902.85
498,166,3,6,2,5,5,5,5,5,1,1,287.34,42,1929.66
499,167,1,4,1,7,7,7,7,7,0,1,290.889,42,145.394
500,167,2,4,1,7,7,7,7,7,0,1,288.121,41,152.199
501,167,3,4,1,7,7,7,7,7,0,1,287.524,41,151.11
502,168,1,6,3,5,5,5,5,5,0,1,286.854,42,190.445
503,168,2,6,3,5,5,5,5,5,0,1,287.179,42,191.138
504,168,3,6,3,5,5,5,5,5,0,1,287.721,42,191.672
505,169,1,5,2,2,2,2,2,2,1,1,289.362,42,147.258
506,169,2,5,2,2,2,2,2,2,1,1,287.659,42,154.691
507,169,3,5,2,2,2,2,2,2,1,1,287.051,42,149.369
508,170,1,6,2,5,5,5,5,5,1,1,286.922,42,150.424
509,170,2,6,2,5,5,5,5,5,1,1,288.551,42,151.357
510,170,3,6,2,5,5,5,5,5,1,1,287.679,42,149.092
511,171,1,5,2,3,3,3,3,3,1,1,287.195,41,659.195
512,171,2,5,2,3,3,3,3,3,1,1,289.372,42,657.971
513,171,3,5,2,3,3,3,3,3,1,1,289.959,42,675.397
514,172,1,9,3,10,10,10,10,10,0,1,287.26,42,9901.44
515,172,2,9,3,10,10,10,10,10,0,1,287.305,42,9992.43
516,172,3,9,3,10,10,10,10,10,0,1,287.073,42,9933.67
517,173,1,4,1,3,3,3,3,3,1,1,291.292,41,145.778
518,173,2,4,1,3,3,3,3,3,1,1,289.616,42,146.456
519,173,3,4,1,3,3,3,3,3,1,1,287.314,42,146.01
520,174,1,10,4,15,15,15,15,15,2,1,287.188,41,720.379
521,174,2,10,4,15,15,15,15,15,2,1,287.091,41,741.428
522,174,3,10,4,15,15,15,15,15,2,1,287.449,42,699.8
523,175,1,4,2,2,2,2,2,2,1,1,287.475,41,142.933
524,175,2,4,2,2,2,2,2,2,1,1,287.071,42,142.506
525,175,3,4,2,2,2,2,2,2,1,1,289.385,41,143.646
526,176,1,5,2,3,3,3,3,3,1,1,289.931,41,152.959
527,176,2,5,2,3,3,3,3,3,1,1,286.832,42,148.984
528,176,3,5,2,3,3,3,3,3,1,1,286.965,42,145.109
529,177,1,6,2,4,4,4,4,4,1,1,287.059,42,150.289
530,177,2,6,2,4,4,4,4,4,1,1,287.077,42,150.723
531,177,3,6,2,4,4,4,4,4,1,1,289.681,42,150.36
532,178,1,3,1,4,4,4,4,4,0,1,287.994,41,157.726
533,178,2,3,1,4,4,4,4,4,0,1,287.151,41,153.673
534,178,3,3,1,4,4,4,4,4,0,1,287.035,42,156.025
535,179,1,4,1,2,2,2,2,2,1,1,287.185,41,208.196
536,179,2,4,1,2,2,2,2,2,1,1,289.03,42,225.105
537,179,3,4,1,2,2,2,2,2,1,1,289.013,41,208.767
538,180,1,7,2,4,4,4,4,4,1,1,289.913,41,14554.8
539,180,2,7,2,4,4,4,4,4,1,1,287.323,42,14483.0
540,180,3,7,2,4,4,4,4,4,1,1,287.319,42,14711.4
541,181,1,5,2,4,4,4,4,4,1,1,287.252,42,537.203
542,181,2,5,2,4,4,4,4,4,1,1,287.415,41,541.014
543,181,3,5,2,4,4,4,4,4,1,1,290.943,42,528.774
544,182,1,5,2,4,4,4,4,4,1,1,289.476,42,162.092
545,182,2,5,2,4,4,4,4,4,1,1,287.671,42,164.936
546,182,3,5,2,4,4,4,4,4,1,1,287.048,41,167.587
547,183,1,8,2,6,6,6,6,6,1,1,287.117,42,185.768
548,183,2,8,2,6,6,6,6,6,1,1,287.256,42,186.069
549,183,3,8,2,6,6,6,6,6,1,1,291.363,41,193.808
550,184,1,4,1,4,4,4,4,4,1,1,289.497,41,154.695
551,184,2,4,1,4,4,4,4,4,1,1,287.379,42,161.436
552,184,3,5,1,4,4,4,4,4,1,1,287.279,42,157.074
553,185,1,5,2,5,5,5,5,5,1,1,287.408,42,163.398
554,185,2,5,2,5,5,5,5,5,1,1,287.174,41,157.644
555,185,3,5,2,5,5,5,5,5,1,1,287.248,42,162.698
556,186,1,5,2,6,6,6,6,6,0,1,287.556,41,226.214
557,186,2,5,2,6,6,6,6,6,0,1,287.684,42,210.144
558,186,3,5,2,6,6,6,6,6,0,1,288.086,42,219.201
559,187,1,3,1,5,5,5,5,5,0,1,286.948,41,168.465
560,187,2,3,1,5,5,5,5,5,0,1,287.554,42,180.373
561,187,3,3,1,5,5,5,5,5,0,1,287.537,42,180.288
562,188,1,7,3,4,4,4,4,4,2,1,287.967,41,171.397
563,188,2,7,3,4,4,4,4,4,2,1,287.937,42,175.696
564,188,3,7,3,4,4,4,4,4,2,1,288.24,42,166.863
565,189,1,6,1,8,8,8,8,8,1,1,287.477,41,164.443
566,189,2,6,1,8,8,8,8,8,1,1,287.162,42,163.95
567,189,3,6,1,8,8,8,8,8,1,1,289.12,42,154.7
568,190,1,4,1,7,7,7,7,7,0,1,289.859,41,165.335
569,190,2,4,1,7,7,7,7,7,0,1,287.127,42,163.639
570,190,3,4,1,7,7,7,7,7,0,1,287.168,41,161.722
571,191,1,6,2,9,9,9,9,9,0,1,286.706,42,190.705
572,191,2,6,2,9,9,9,9,9,0,1,287.677,41,170.669
573,191,3,6,2,9,9,9,9,9,0,1,289.472,41,169.888
574,192,1,7,3,7,7,7,7,7,1,1,287.115,42,172.635
575,192,2,7,3,7,7,7,7,7,1,1,286.717,42,173.477
576,192,3,7,3,7,7,7,7,7,1,1,287.212,42,172.855
577,193,1,5,2,7,7,7,7,7,0,1,287.023,42,189.365
578,193,2,5,2,7,7,7,7,7,0,1,289.889,41,193.128
579,193,3,5,2,7,7,7,7,7,0,1,289.664,42,195.706
580,194,1,6,2,4,4,4,4,4,1,1,287.193,42,195.891
581,194,2,6,2,4,4,4,4,4,1,1,286.991,42,195.885
582,194,3,6,2,4,4,4,4,4,1,1,287.375,42,194.157
583,195,1,4,1,5,5,5,5,5,0,1,289.895,42,203.694
584,195,2,4,1,5,5,5,5,5,0,1,289.487,42,199.66
585,195,3,4,1,5,5,5,5,5,0,1,288.124,42,203.345
586,196,1,4,1,3,3,3,3,3,1,1,286.789,42,314.495
587,196,2,4,1,3,3,3,3,3,1,1,287.081,41,299.258
588,196,3,4,1,3,3,3,3,3,1,1,287.644,42,291.197
589,197,1,5,2,4,4,4,4,4,1,1,287.303,41,145.183
590,197,2,5,2,4,4,4,4,4,1,1,290.99,42,145.215
591,197,3,5,2,4,4,4,4,4,1,1,289.604,42,144.311
592,198,1,7,3,14,14,14,14,14,0,1,287.3,42,173.787
593,198,2,7,3,14,14,14,14,14,0,1,286.684,41,176.016
594,198,3,7,3,14,14,14,14,14,0,1,287.264,41,169.317
595,199,1,6,2,12,12,12,12,12,0,1,286.876,42,174.225
596,199,2,6,2,12,12,12,12,12,0,1,289.377,41,177.282
597,199,3,6,2,12,12,12,12,12,0,1,287.06,41,184.549
598,200,1,6,1,20,20,20,20,20,0,1,286.974,42,182.846
599,200,2,6,1,20,20,20,20,20,0,1,287.666,41,182.535
600,200,3,6,1,20,20,20,20,20,0,1,287.113,41,179.283
601,201,1,4,2,4,4,4,4,4,0,1,289.647,42,196.583
602,201,2,4,2,4,4,4,4,4,0,1,289.263,42,179.35
603,201,3,4,2,4,4,4,4,4,0,1,286.996,42,182.837
604,202,1,5,2,5,5,5,5,5,1,1,287.029,42,166.592
605,202,2,5,2,5,5,5,5,5,1,1,287.108,41,151.897
606,202,3,5,2,5,5,5,5,5,1,1,287.255,42,152.29
607,203,1,3,1,3,3,3,3,3,0,1,291.001,42,163.798
608,203,2,3,1,3,3,3,3,3,0,1,289.908,41,166.742
609,203,3,3,1,3,3,3,3,3,0,1,286.954,41,164.004
610,204,1,5,1,9,9,9,9,9,0,1,286.919,42,157.143
611,204,2,5,1,9,9,9,9,9,0,1,287.396,41,156.367
612,204,3,5,1,9,9,9,9,9,0,1,290.15,42,151.952
613,205,1,5,2,4,4,4,4,4,1,1,289.365,42,579.868
614,205,2,5,2,4,4,4,4,4,1,1,289.453,42,584.745
615,205,3,5,2,4,4,4,4,4,1,1,289.304,41,583.324
616,206,1,3,1,3,3,3,3,3,0,1,287.103,42,172.869
617,206,2,3,1,3,3,3,3,3,0,1,287.117,42,152.076
618,206,3,3,1,3,3,3,3,3,0,1,286.724,42,154.02
619,207,1,1,1,0,0,0,0,0,0,1,290.256,41,150.332
620,207,2,1,1,0,0,0,0,0,0,1,289.667,41,153.94
621,207,3,1,1,0,0,0,0,0,0,1,285.985,42,152.259
622,208,1,7,2,5,5,5,5,5,2,1,287.01,42,157.731
623,208,2,7,2,5,5,5,5,5,2,1,286.75,42,156.68
624,208,3,7,2,5,5,5,5,5,2,1,289.448,42,157.049
625,209,1,5,2,2,2,2,2,2,1,1,289.402,42,270.518
626,209,2,5,2,2,2,2,2,2,1,1,287.34,42,275.387
627,209,3,5,2,2,2,2,2,2,1,1,287.946,42,265.506
628,210,1,5,2,4,4,4,4,4,1,1,287.16,41,147.206
629,210,2,5,2,4,4,4,4,4,1,1,287.122,42,147.243
630,210,3,5,2,4,4,4,4,4,1,1,286.974,42,152.133
631,211,1,7,2,32,32,32,32,32,0,1,289.971,42,167.075
632,211,2,7,2,32,32,32,32,32,0,1,290.209,42,154.78
633,211,3,7,2,32,32,32,32,32,0,1,287.114,41,152.657
634,212,1,4,2,2,2,2,2,2,1,1,287.374,41,144.915
635,212,2,4,2,2,2,2,2,2,1,1,287.299,41,144.769
636,212,3,4,2,2,2,2,2,2,1,1,290.76,42,143.972
637,213,1,3,1,3,3,3,3,3,0,1,289.781,42,158.258
638,213,2,3,1,3,3,3,3,3,0,1,288.25,42,161.868
639,213,3,3,1,3,3,3,3,3,0,1,287.05,41,159.556
640,214,1,8,3,9,9,9,9,9,0,1,287.099,41,587.002
641,214,2,8,3,9,9,9,9,9,0,1,287.056,41,551.282
642,214,3,8,3,9,9,9,9,9,0,1,286.78,41,550.088
643,215,1,5,2,4,4,4,4,4,1,1,286.811,41,715.09
644,215,2,5,2,4,4,4,4,4,1,1,287.469,41,718.41
645,215,3,5,2,4,4,4,4,4,1,1,287.344,41,732.033
646,216,1,3,1,2,2,2,2,2,0,1,289.209,41,169.478
647,216,2,3,1,2,2,2,2,2,0,1,289.487,42,161.612
648,216,3,3,1,2,2,2,2,2,0,1,287.17,42,159.553
649,217,1,3,1,3,3,3,3,3,0,1,287.125,41,156.09
650,217,2,3,1,3,3,3,3,3,0,1,287.224,42,156.332
651,217,3,3,1,3,3,3,3,3,0,1,287.471,41,162.792
652,218,1,5,2,3,3,3,3,3,1,1,287.618,42,142.029
653,218,2,5,2,3,3,3,3,3,1,1,287.42,42,142.644
654,218,3,5,2,3,3,3,3,3,1,1,287.257,42,141.842
655,219,1,6,2,21,21,21,21,21,0,1,287.396,41,146.186
656,219,2,6,2,21,21,21,21,21,0,1,287.81,42,147.285
657,219,3,6,2,21,21,21,21,21,0,1,287.293,41,146.674
658,220,1,7,2,10,10,10,10,10,1,1,287.309,41,164.719
659,220,2,5,1,7,7,7,7,7,1,1,287.702,42,145.231
660,220,3,7,2,10,10,10,10,10,1,1,287.323,42,165.984
661,221,1,5,1,5,5,5,5,5,1,1,287.436,42,158.81
662,221,2,5,1,5,5,5,5,5,1,1,287.308,42,143.499
663,221,3,5,1,5,5,5,5,5,1,1,287.574,42,141.79
664,222,1,5,2,5,5,5,5,5,1,1,287.348,41,196.405
665,222,2,5,2,5,5,5,5,5,1,1,287.479,42,193.403
666,222,3,5,2,5,5,5,5,5,1,1,287.35,41,193.668
667,223,1,8,3,14,14,14,14,14,0,1,287.602,41,1779.69
668,223,2,8,3,14,14,14,14,14,0,1,287.252,42,1771.55
669,223,3,8,3,14,14,14,14,14,0,1,287.811,41,1780.97
670,224,1,5,3,8,8,8,8,8,0,1,287.503,41,194.288
671,224,2,5,3,8,8,8,8,8,0,1,287.553,42,192.213
672,224,3,5,3,8,8,8,8,8,0,1,287.887,42,195.589
673,225,1,5,2,3,3,3,3,3,1,1,287.204,42,271.941
674,225,2,5,2,3,3,3,3,3,1,1,287.155,42,270.649
675,225,3,5,2,3,3,3,3,3,1,1,287.582,42,286.914
676,226,1,5,2,8,8,8,8,8,0,1,287.228,42,607.636
677,226,2,5,2,8,8,8,8,8,0,1,287.558,42,610.424
678,226,3,5,2,8,8,8,8,8,0,1,287.447,41,607.057
679,227,1,9,3,5,5,5,5,5,1,1,287.219,41,437.351
680,227,2,9,3,5,5,5,5,5,1,1,287.389,41,437.756
681,227,3,9,3,5,5,5,5,5,1,1,287.284,42,436.796
682,228,1,2,1,1,1,1,1,1,0,1,287.586,42,139.214
683,228,2,2,1,1,1,1,1,1,0,1,287.294,41,139.054
684,228,3,2,1,1,1,1,1,1,0,1,287.301,42,141.218
685,229,1,7,2,9,9,9,9,9,0,1,287.757,42,400.272
686,229,2,7,2,9,9,9,9,9,0,1,287.443,41,403.873
687,229,3,7,2,9,9,9,9,9,0,1,287.386,42,403.288
688,230,1,4,1,6,6,6,6,6,0,1,287.321,41,152.209
689,230,2,4,1,6,6,6,6,6,0,1,287.671,42,150.968
690,230,3,4,1,6,6,6,6,6,0,1,287.228,42,165.724
691,231,1,3,2,2,2,2,2,2,0,1,287.414,42,142.433
692,231,2,3,2,2,2,2,2,2,0,1,287.204,42,144.184
693,231,3,3,2,2,2,2,2,2,0,1,286.984,41,148.689
694,232,1,7,2,26,26,26,26,26,0,1,287.259,42,158.457
695,232,2,7,2,26,26,26,26,26,0,1,287.406,42,155.387
696,232,3,7,2,26,26,26,26,26,0,1,287.435,42,160.72
697,233,1,5,2,3,3,3,3,3,1,1,287.423,42,210.657
698,233,2,5,2,3,3,3,3,3,1,1,287.816,42,214.59
699,233,3,5,2,3,3,3,3,3,1,1,287.611,41,222.07
700,234,1,5,2,3,3,3,3,3,1,1,287.603,41,180.303
701,234,2,5,2,3,3,3,3,3,1,1,287.307,42,170.684
702,234,3,5,2,3,3,3,3,3,1,1,288.101,42,171.507
703,235,1,9,3,7,7,7,7,7,2,1,287.352,42,315.011
704,235,2,9,3,7,7,7,7,7,2,1,287.712,41,305.962
705,235,3,9,3,7,7,7,7,7,2,1,287.036,42,318.988
706,236,1,5,2,2,2,2,2,2,3,1,287.22,42,421.412
707,236,2,5,2,2,2,2,2,2,3,1,287.344,41,425.483
708,236,3,5,2,2,2,2,2,2,3,1,287.61,42,416.321
709,237,1,9,4,11,11,11,11,11,0,1,287.553,42,7452.17
710,237,2,9,4,11,11,11,11,11,0,1,287.349,42,7443.1
711,237,3,9,4,11,11,11,11,11,0,1,287.276,41,7348.33
712,238,1,3,1,5,5,5,5,5,0,1,287.458,41,148.949
713,238,2,3,1,5,5,5,5,5,0,1,287.196,41,147.901
714,238,3,3,1,5,5,5,5,5,0,1,287.545,42,149.416
715,239,1,5,2,3,3,3,3,3,1,1,287.432,42,675.829
716,239,2,5,2,3,3,3,3,3,1,1,287.261,42,656.312
717,239,3,5,2,3,3,3,3,3,1,1,286.934,42,660.888
718,240,1,3,1,5,5,5,5,5,0,1,287.774,41,146.048
719,240,2,3,1,5,5,5,5,5,0,1,287.3,41,145.197
720,240,3,3,1,5,5,5,5,5,0,1,287.458,42,145.877
721,241,1,7,3,7,7,7,7,7,0,1,287.767,42,270.35
722,241,2,7,3,7,7,7,7,7,0,1,286.991,41,273.355
723,241,3,7,3,7,7,7,7,7,0,1,287.593,42,269.713
724,242,1,5,1,4,4,4,4,4,1,1,287.216,41,144.511
725,242,2,5,1,4,4,4,4,4,1,1,287.515,42,142.852
726,242,3,5,1,4,4,4,4,4,1,1,287.666,41,141.784
727,243,1,4,1,3,3,3,3,3,3,1,287.218,42,475.276
728,243,2,4,1,3,3,3,3,3,3,1,287.438,42,477.108
729,243,3,4,1,3,3,3,3,3,3,1,287.207,42,474.174
730,244,1,6,2,5,5,5,5,5,1,1,287.34,42,163.94
731,244,2,6,2,5,5,5,5,5,1,1,287.058,41,148.763
732,244,3,6,2,5,5,5,5,5,1,1,286.819,42,148.679
733,245,1,5,2,4,4,4,4,4,1,1,287.084,42,186.515
734,245,2,5,2,4,4,4,4,4,1,1,287.153,41,191.359
735,245,3,5,2,4,4,4,4,4,1,1,290.419,42,199.38
736,246,1,3,1,4,4,4,4,4,0,1,289.675,41,163.486
737,246,2,3,1,4,4,4,4,4,0,1,288.241,41,165.991
738,246,3,3,1,4,4,4,4,4,0,1,288.288,42,160.316
739,247,1,9,3,5,5,5,5,5,1,1,286.966,42,28676.8
740,247,2,9,3,5,5,5,5,5,1,1,287.357,42,29829.4
741,247,3,9,3,5,5,5,5,5,1,1,287.274,42,29661.2
742,248,1,7,2,29,29,29,29,29,0,1,287.681,42,173.013
743,248,2,7,2,29,29,29,29,29,0,1,287.031,42,149.588
744,248,3,7,2,29,29,29,29,29,0,1,287.267,42,151.5
745,249,1,6,2,8,8,8,8,8,0,1,287.098,42,305.342
746,249,2,6,2,8,8,8,8,8,0,1,287.853,42,303.448
747,249,3,6,2,8,8,8,8,8,0,1,287.267,42,304.318
748,250,1,5,2,8,8,8,8,8,0,1,287.486,41,190.529
749,250,2,5,2,8,8,8,8,8,0,1,287.255,41,191.655
750,250,3,5,2,8,8,8,8,8,0,1,287.315,42,189.71
751,251,1,4,1,6,6,6,6,6,0,1,287.789,42,154.961
752,251,2,4,1,6,6,6,6,6,0,1,287.578,42,153.392
753,251,3,4,1,6,6,6,6,6,0,1,287.537,42,155.127
754,252,1,10,3,16,16,16,16,16,2,1,287.186,41,687.554
755,252,2,10,3,16,16,16,16,16,2,1,287.754,42,689.282
756,252,3,10,3,16,16,16,16,16,2,1,287.311,41,685.59
757,253,1,4,2,3,3,3,3,3,0,1,287.567,41,369.085
758,253,2,4,2,3,3,3,3,3,0,1,287.628,41,354.653
759,253,3,4,2,3,3,3,3,3,0,1,287.2,42,355.591
760,254,1,6,2,25,25,25,25,25,0,1,288.014,42,146.571
761,254,2,6,2,25,25,25,25,25,0,1,287.14,41,145.38
762,254,3,6,2,25,25,25,25,25,0,1,287.121,42,146.216
763,255,1,5,2,5,5,5,5,5,0,1,287.429,41,157.359
764,255,2,5,2,5,5,5,5,5,0,1,286.995,42,158.234
765,255,3,5,2,5,5,5,5,5,0,1,287.989,42,159.387
766,256,1,5,2,3,3,3,3,3,1,1,287.229,42,145.488
767,256,2,5,2,3,3,3,3,3,1,1,287.59,42,142.087
768,256,3,5,2,3,3,3,3,3,1,1,287.029,41,143.661
769,257,1,5,2,3,3,3,3,3,1,1,287.617,42,182.381
770,257,2,4,2,3,3,3,3,3,1,1,287.419,41,157.75
771,257,3,4,2,3,3,3,3,3,1,1,287.465,41,159.509
772,258,1,5,3,8,8,8,8,8,0,1,287.354,42,703.612
773,258,2,5,3,8,8,8,8,8,0,1,287.104,42,682.188
774,258,3,5,3,8,8,8,8,8,0,1,287.625,42,692.581
775,259,1,6,2,7,7,7,7,7,0,1,286.892,42,587.976
776,259,2,6,2,7,7,7,7,7,0,1,288.32,41,596.248
777,259,3,6,2,7,7,7,7,7,0,1,287.61,42,596.56
778,260,1,5,2,6,6,6,6,6,1,1,287.673,42,302.189
779,260,2,5,2,6,6,6,6,6,1,1,287.632,41,303.729
780,260,3,5,2,6,6,6,6,6,1,1,287.459,42,302.165
781,261,1,3,2,3,3,3,3,3,0,1,287.605,42,166.503
782,261,2,3,2,3,3,3,3,3,0,1,289.925,42,166.014
783,261,3,3,2,3,3,3,3,3,0,1,287.273,41,173.972
784,262,1,9,3,14,14,14,14,14,2,1,288.239,42,318.759
785,262,2,9,3,14,14,14,14,14,2,1,287.296,42,311.708
786,262,3,9,3,14,14,14,14,14,2,1,287.202,42,348.133
787,263,1,8,3,7,7,7,7,7,2,1,287.418,41,195.058
788,263,2,8,3,7,7,7,7,7,2,1,287.428,42,200.465
789,263,3,8,3,7,7,7,7,7,2,1,287.605,41,203.825
790,264,1,6,2,6,6,6,6,6,1,1,287.428,42,165.723
791,264,2,6,2,6,6,6,6,6,1,1,287.222,42,151.463
792,264,3,6,2,6,6,6,6,6,1,1,287.335,42,161.371
793,265,1,7,2,9,9,9,9,9,0,1,287.321,41,273.326
794,265,2,7,2,9,9,9,9,9,0,1,290.748,41,282.618
795,265,3,7,2,9,9,9,9,9,0,1,288.583,42,283.197
796,266,1,8,3,7,7,7,7,7,2,1,287.133,41,195.375
797,266,2,8,3,7,7,7,7,7,2,1,287.046,42,188.03
798,266,3,8,3,7,7,7,7,7,2,1,287.133,42,203.454
799,267,1,3,1,2,2,2,2,2,0,1,287.916,41,179.549
800,267,2,3,1,2,2,2,2,2,0,1,287.213,42,162.983
801,267,3,3,1,2,2,2,2,2,0,1,287.689,42,179.225
802,268,1,5,2,4,4,4,4,4,1,1,286.921,42,204.933
803,268,2,5,2,4,4,4,4,4,1,1,287.522,42,145.799
804,268,3,5,2,4,4,4,4,4,1,1,286.74,42,142.739
805,269,1,8,3,9,9,9,9,9,0,1,287.271,41,1559.1
806,269,2,8,3,9,9,9,9,9,0,1,287.249,42,1568.48
